time,open,high,low,close,Volume,Volume MA,pctc,mark,time_since_start,time_since_start_seconds,time_since_last_event,time_since_last_event_seconds
2019-11-20 20:30:00+00:00,210.6,211.3,210.26,211.18,45917.0,91108.4,0.002135433967636491,4,203 days 07:00:00,292740.0,0 days 01:00:00,60.0
2019-11-21 14:30:00+00:00,210.97,213.23,209.8,212.19,85583.0,85808.7,0.004782649872147049,4,204 days 01:00:00,293820.0,0 days 18:00:00,1080.0
2019-11-21 15:30:00+00:00,212.16,212.58,210.86,211.45,71039.0,82546.1,-0.0034874405014374554,4,204 days 02:00:00,293880.0,0 days 01:00:00,60.0
2019-11-21 16:30:00+00:00,211.3,211.68,210.32,210.95,55031.0,81561.2,-0.0023646252069047247,4,204 days 03:00:00,293940.0,0 days 01:00:00,60.0
2019-11-21 17:30:00+00:00,210.94,211.025,209.35,210.13,52364.0,80048.7,-0.0038871770561743624,4,204 days 04:00:00,294000.0,0 days 01:00:00,60.0
2019-11-21 18:30:00+00:00,210.13,211.07,209.7,210.95,23097.0,76776.8,0.0039023461666587433,4,204 days 05:00:00,294060.0,0 days 01:00:00,60.0
2019-11-21 19:30:00+00:00,210.97,211.39,210.15,210.25,36009.0,74467.8,-0.00331832187722203,4,204 days 06:00:00,294120.0,0 days 01:00:00,60.0
2019-11-21 20:30:00+00:00,210.31,210.57,209.62,210.1,43807.0,68236.7,-0.0007134363852556724,4,204 days 07:00:00,294180.0,0 days 01:00:00,60.0
2019-11-22 14:30:00+00:00,211.11,212.93,210.92,211.3,88500.0,66040.1,0.0057115659209900915,4,205 days 01:00:00,295260.0,0 days 18:00:00,1080.0
2019-11-22 15:30:00+00:00,211.06,211.61,210.4,211.14,41857.0,63324.95,-0.0007572172266919752,4,205 days 02:00:00,295320.0,0 days 01:00:00,60.0
2019-11-22 16:30:00+00:00,211.24,211.94,210.85,211.03,33141.0,62808.75,-0.0005209813393955987,4,205 days 03:00:00,295380.0,0 days 01:00:00,60.0
2019-11-22 17:30:00+00:00,211.01,211.3,210.39,210.41,25795.0,61691.9,-0.002937970904610787,4,205 days 04:00:00,295440.0,0 days 01:00:00,60.0
2019-11-22 18:30:00+00:00,210.38,210.72,209.94,210.51,28461.0,61105.05,0.00047526258257679643,4,205 days 05:00:00,295500.0,0 days 01:00:00,60.0
2019-11-22 19:30:00+00:00,210.52,211.13,210.26,210.92,24835.0,59562.75,0.0019476509429481315,4,205 days 06:00:00,295560.0,0 days 01:00:00,60.0
2019-11-22 20:30:00+00:00,210.82,210.99,210.5,210.88,39764.0,54810.9,-0.00018964536317078728,4,205 days 07:00:00,295620.0,0 days 01:00:00,60.0
2019-11-25 14:30:00+00:00,216.04,220.94,215.56,219.92,221798.0,59923.6,0.0428679817905917,6,208 days 01:00:00,299580.0,81 days 01:00:00,116700.0
2019-11-25 15:30:00+00:00,219.93,221.35,219.63,220.36,80768.0,59929.0,0.0020007275372864175,4,208 days 02:00:00,299640.0,2 days 19:00:00,4020.0
2019-11-25 16:30:00+00:00,220.25,220.96,219.68,219.72,60143.0,57131.9,-0.0029043383554184787,4,208 days 03:00:00,299700.0,0 days 01:00:00,60.0
2019-11-25 17:30:00+00:00,219.64,220.36,219.41,220.08,47453.0,57433.85,0.0016384489350083076,4,208 days 04:00:00,299760.0,0 days 01:00:00,60.0
2019-11-25 18:30:00+00:00,220.01,220.78,220.01,220.42,55226.0,58029.4,0.0015448927662666812,4,208 days 05:00:00,299820.0,0 days 01:00:00,60.0
2019-11-25 19:30:00+00:00,220.41,221.39,220.18,220.9,90237.0,60245.4,0.0021776608293260225,4,208 days 06:00:00,299880.0,0 days 01:00:00,60.0
2019-11-25 20:30:00+00:00,220.91,221.36,220.74,221.21,101311.0,61031.8,0.0014033499320960097,4,208 days 07:00:00,299940.0,0 days 01:00:00,60.0
2019-11-26 14:30:00+00:00,220.55,220.59,216.75,218.05,116520.0,63305.85,-0.014285068486958097,3,209 days 01:00:00,301020.0,5 days 21:00:00,8460.0
2019-11-26 15:30:00+00:00,218.09,218.45,217.01,218.0,60409.0,63574.75,-0.00022930520522823628,4,209 days 02:00:00,301080.0,0 days 19:00:00,1140.0
2019-11-26 16:30:00+00:00,217.99,218.62,217.56,218.33,42931.0,63103.1,0.0015137614678899514,4,209 days 03:00:00,301140.0,0 days 01:00:00,60.0
2019-11-26 17:30:00+00:00,218.28,218.97,218.28,218.37,31640.0,63530.25,0.00018320890395262523,4,209 days 04:00:00,301200.0,0 days 01:00:00,60.0
2019-11-26 18:30:00+00:00,218.33,218.45,217.52,217.54,26685.0,63064.05,-0.003800888400421365,4,209 days 05:00:00,301260.0,0 days 01:00:00,60.0
2019-11-26 19:30:00+00:00,217.68,217.74,216.92,217.09,56441.0,63695.75,-0.0020685850877999457,4,209 days 06:00:00,301320.0,0 days 01:00:00,60.0
2019-11-26 20:30:00+00:00,217.15,218.04,216.86,217.08,85188.0,63530.15,-4.6063844488464234e-05,4,209 days 07:00:00,301380.0,0 days 01:00:00,60.0
2019-11-27 14:30:00+00:00,218.83,220.0,218.3,218.39,69209.0,64897.75,0.0060346416067806885,4,210 days 01:00:00,302460.0,0 days 18:00:00,1080.0
2019-11-27 15:30:00+00:00,218.43,218.64,217.34,217.64,46344.0,65557.9,-0.0034342231787169997,4,210 days 02:00:00,302520.0,0 days 01:00:00,60.0
2019-11-27 16:30:00+00:00,217.58,218.32,217.2,218.25,33514.0,65943.85,0.00280279360411706,4,210 days 03:00:00,302580.0,0 days 01:00:00,60.0
2019-11-27 17:30:00+00:00,218.22,218.25,217.63,217.71,24485.0,65745.05,-0.0024742268041236803,4,210 days 04:00:00,302640.0,0 days 01:00:00,60.0
2019-11-27 18:30:00+00:00,217.7,217.8,217.36,217.73,25891.0,65797.85,9.186532543292714e-05,4,210 days 05:00:00,302700.0,0 days 01:00:00,60.0
2019-11-27 19:30:00+00:00,217.75,218.18,217.57,218.15,21708.0,64895.05,0.0019289946263720825,4,210 days 06:00:00,302760.0,0 days 01:00:00,60.0
2019-11-27 20:30:00+00:00,218.15,218.46,217.94,218.24,29627.0,55286.5,0.0004125601650240007,4,210 days 07:00:00,302820.0,0 days 01:00:00,60.0
2019-11-29 14:30:00+00:00,217.01,218.14,216.06,217.56,67115.0,54603.85,-0.0031158357771261525,4,212 days 01:00:00,305340.0,1 days 18:00:00,2520.0
2019-11-29 15:30:00+00:00,217.6,217.6,216.38,217.01,53830.0,54288.2,-0.00252803824232406,4,212 days 02:00:00,305400.0,0 days 01:00:00,60.0
2019-11-29 16:30:00+00:00,217.05,217.31,216.05,216.07,43830.0,54107.05,-0.004331597622229344,4,212 days 03:00:00,305460.0,0 days 01:00:00,60.0
2019-11-29 17:30:00+00:00,216.0,216.86,215.78,216.74,62259.0,54458.7,0.0031008469477484812,4,212 days 04:00:00,305520.0,0 days 01:00:00,60.0
2019-12-02 14:30:00+00:00,216.49,216.89,211.11,211.67,61641.0,53028.9,-0.023392082679708492,3,215 days 01:00:00,309660.0,6 days 00:00:00,8640.0
2019-12-02 15:30:00+00:00,211.97,212.03,210.14,211.44,42945.0,50110.6,-0.0010865970614635234,4,215 days 02:00:00,309720.0,2 days 22:00:00,4200.0
2019-12-02 16:30:00+00:00,211.4,211.52,209.8,210.54,98870.0,49228.1,-0.004256526674233818,4,215 days 03:00:00,309780.0,0 days 01:00:00,60.0
2019-12-02 17:30:00+00:00,210.62,210.76,209.86,210.19,57785.0,49096.9,-0.0016623919445235558,4,215 days 04:00:00,309840.0,0 days 01:00:00,60.0
2019-12-02 18:30:00+00:00,210.11,211.02,210.0,211.02,67983.0,50349.5,0.003948808221133415,4,215 days 05:00:00,309900.0,0 days 01:00:00,60.0
2019-12-02 19:30:00+00:00,211.04,211.04,210.16,210.26,75315.0,52533.25,-0.003601554355037506,4,215 days 06:00:00,309960.0,0 days 01:00:00,60.0
2019-12-02 20:30:00+00:00,210.24,210.35,208.65,209.21,133793.0,57888.65,-0.0049938171787310415,4,215 days 07:00:00,310020.0,0 days 01:00:00,60.0
2019-12-03 14:30:00+00:00,201.45,205.34,200.43,204.76,137122.0,61922.7,-0.021270493762248543,3,216 days 01:00:00,311100.0,1 days 00:00:00,1440.0
2019-12-03 15:30:00+00:00,204.63,205.32,203.49,203.71,109670.0,63146.8,-0.005127954678648128,4,216 days 02:00:00,311160.0,0 days 19:00:00,1140.0
2019-12-03 16:30:00+00:00,203.86,205.88,202.95,205.58,74974.0,63435.05,0.009179716263315596,4,216 days 03:00:00,311220.0,0 days 01:00:00,60.0
2019-12-03 17:30:00+00:00,205.42,206.38,205.04,206.32,62011.0,64218.4,0.0035995719427959205,4,216 days 04:00:00,311280.0,0 days 01:00:00,60.0
2019-12-03 18:30:00+00:00,206.32,206.49,205.51,205.72,36823.0,64383.85,-0.0029081039162466293,4,216 days 05:00:00,311340.0,0 days 01:00:00,60.0
2019-12-03 19:30:00+00:00,205.69,207.36,205.39,207.19,39282.0,65123.7,0.007145634843476634,4,216 days 06:00:00,311400.0,0 days 01:00:00,60.0
2019-12-03 20:30:00+00:00,207.31,207.8,206.71,207.67,57495.0,66703.9,0.0023167141271296376,4,216 days 07:00:00,311460.0,0 days 01:00:00,60.0
2019-12-04 14:30:00+00:00,211.1,211.91,209.75,210.71,72987.0,69267.85,0.014638609332113584,4,217 days 01:00:00,312540.0,0 days 18:00:00,1080.0
2019-12-04 15:30:00+00:00,210.77,210.77,209.26,210.05,47713.0,70172.15,-0.003132267096957908,4,217 days 02:00:00,312600.0,0 days 01:00:00,60.0
2019-12-04 16:30:00+00:00,209.83,210.2,208.87,209.13,30224.0,68327.6,-0.004379909545346394,4,217 days 03:00:00,312660.0,0 days 01:00:00,60.0
2019-12-04 17:30:00+00:00,209.14,209.63,208.5,208.54,24526.0,66862.4,-0.0028212116865108383,4,217 days 04:00:00,312720.0,0 days 01:00:00,60.0
2019-12-04 18:30:00+00:00,208.45,209.63,208.31,209.63,19515.0,65646.65,0.0052268149995204904,4,217 days 05:00:00,312780.0,0 days 01:00:00,60.0
2019-12-04 19:30:00+00:00,209.69,210.07,209.36,209.55,29159.0,63991.65,-0.00038162476744729723,4,217 days 06:00:00,312840.0,0 days 01:00:00,60.0
2019-12-04 20:30:00+00:00,209.54,209.84,209.09,209.34,43086.0,63063.9,-0.001002147458840419,4,217 days 07:00:00,312900.0,0 days 01:00:00,60.0
2019-12-05 14:30:00+00:00,210.5,210.89,208.67,209.16,31362.0,62484.75,-0.0008598452278589797,4,218 days 01:00:00,313980.0,0 days 18:00:00,1080.0
2019-12-05 15:30:00+00:00,209.52,210.02,208.21,208.89,42001.0,59641.3,-0.001290877796901957,4,218 days 02:00:00,314040.0,0 days 01:00:00,60.0
2019-12-05 16:30:00+00:00,208.78,208.96,208.12,208.4,36925.0,58598.3,-0.0023457322035520534,4,218 days 03:00:00,314100.0,0 days 01:00:00,60.0
2019-12-05 17:30:00+00:00,208.42,208.67,208.06,208.36,16736.0,56035.95,-0.00019193857965449368,4,218 days 04:00:00,314160.0,0 days 01:00:00,60.0
2019-12-05 18:30:00+00:00,208.22,208.89,208.1,208.52,15860.0,53063.2,0.00076790170858132,4,218 days 05:00:00,314220.0,0 days 01:00:00,60.0
2019-12-05 19:30:00+00:00,208.53,208.87,207.61,208.58,20979.0,47422.5,0.0002877421830040916,4,218 days 06:00:00,314280.0,0 days 01:00:00,60.0
2019-12-05 20:30:00+00:00,208.69,208.97,208.31,208.7,39264.0,42529.6,0.0005753188225139372,4,218 days 07:00:00,314340.0,0 days 01:00:00,60.0
2019-12-06 14:30:00+00:00,211.82,213.49,211.28,212.07,108284.0,42460.3,0.016147580258744743,5,219 days 01:00:00,315420.0,17 days 23:00:00,25860.0
2019-12-06 15:30:00+00:00,212.26,213.15,212.255,212.86,52547.0,41338.95,0.003725185080398097,4,219 days 02:00:00,315480.0,0 days 19:00:00,1140.0
2019-12-06 16:30:00+00:00,212.74,212.96,212.1,212.135,32648.0,39870.8,-0.0034059945504087974,4,219 days 03:00:00,315540.0,0 days 01:00:00,60.0
2019-12-06 17:30:00+00:00,212.12,212.12,211.52,211.94,33247.0,39692.0,-0.0009192259645980361,4,219 days 04:00:00,315600.0,0 days 01:00:00,60.0
2019-12-06 18:30:00+00:00,211.95,212.79,211.93,212.52,34712.0,39463.5,0.002736623572709318,4,219 days 05:00:00,315660.0,0 days 01:00:00,60.0
2019-12-06 19:30:00+00:00,212.455,212.77,212.17,212.23,41704.0,38673.95,-0.0013645774515340658,4,219 days 06:00:00,315720.0,0 days 01:00:00,60.0
2019-12-06 20:30:00+00:00,212.19,212.42,211.85,212.17,54187.0,37733.95,-0.000282712151910669,4,219 days 07:00:00,315780.0,0 days 01:00:00,60.0
2019-12-09 14:30:00+00:00,211.1,214.01,211.1,213.72,42819.0,37489.25,0.0073054626007447165,4,222 days 01:00:00,319740.0,2 days 18:00:00,3960.0
2019-12-09 15:30:00+00:00,213.72,214.33,212.95,212.98,40148.0,37985.45,-0.0034624742653940332,4,222 days 02:00:00,319800.0,0 days 01:00:00,60.0
2019-12-09 16:30:00+00:00,212.96,213.16,212.31,212.79,29281.0,38223.2,-0.0008921025448398456,4,222 days 03:00:00,319860.0,0 days 01:00:00,60.0
2019-12-09 17:30:00+00:00,212.84,213.56,212.84,213.08,34737.0,38984.3,0.0013628459984023067,4,222 days 04:00:00,319920.0,0 days 01:00:00,60.0
2019-12-09 18:30:00+00:00,213.0,213.11,212.21,212.53,40495.0,39551.1,-0.002581190163319036,4,222 days 05:00:00,319980.0,0 days 01:00:00,60.0
2019-12-09 19:30:00+00:00,212.53,212.92,212.36,212.58,30873.0,38940.45,0.00023526090434300428,4,222 days 06:00:00,320040.0,0 days 01:00:00,60.0
2019-12-09 20:30:00+00:00,212.56,212.59,212.09,212.16,40275.0,39386.1,-0.0019757267852102967,4,222 days 07:00:00,320100.0,0 days 01:00:00,60.0
2019-12-10 14:30:00+00:00,212.75,215.45,211.29,215.31,67580.0,40665.05,0.014847285067873361,4,223 days 01:00:00,321180.0,0 days 18:00:00,1080.0
2019-12-10 15:30:00+00:00,215.33,216.06,214.36,215.7,99031.0,43770.35,0.0018113417862615222,4,223 days 02:00:00,321240.0,0 days 01:00:00,60.0
2019-12-10 16:30:00+00:00,215.7,215.7,214.4,214.52,71780.0,46522.55,-0.005470560964302207,4,223 days 03:00:00,321300.0,0 days 01:00:00,60.0
2019-12-10 17:30:00+00:00,214.52,215.13,214.38,215.08,26456.0,47052.35,0.0026104792093977203,4,223 days 04:00:00,321360.0,0 days 01:00:00,60.0
2019-12-10 18:30:00+00:00,215.07,215.17,214.27,214.29,17044.0,46855.6,-0.0036730518876697538,4,223 days 05:00:00,321420.0,0 days 01:00:00,60.0
2019-12-10 19:30:00+00:00,214.28,214.94,213.95,213.98,36550.0,46719.9,-0.0014466377339119596,4,223 days 06:00:00,321480.0,0 days 01:00:00,60.0
2019-12-10 20:30:00+00:00,214.04,214.06,213.32,214.0,41540.0,43382.7,9.34666791290173e-05,4,223 days 07:00:00,321540.0,0 days 01:00:00,60.0
2019-12-11 14:30:00+00:00,214.39,216.38,214.39,216.01,87211.0,45115.9,0.009392523364486038,4,224 days 01:00:00,322620.0,0 days 18:00:00,1080.0
2019-12-11 15:30:00+00:00,215.7,216.16,214.97,216.05,33848.0,45175.9,0.00018517661219408232,4,224 days 02:00:00,322680.0,0 days 01:00:00,60.0
2019-12-11 16:30:00+00:00,216.16,216.39,215.79,216.28,31469.0,45087.0,0.001064568386947462,4,224 days 03:00:00,322740.0,0 days 01:00:00,60.0
2019-12-11 17:30:00+00:00,216.27,216.27,215.72,216.16,15203.0,44111.55,-0.0005548363232846798,4,224 days 04:00:00,322800.0,0 days 01:00:00,60.0
2019-12-11 18:30:00+00:00,216.24,216.96,216.05,216.61,22318.0,43142.25,0.0020817912657291604,4,224 days 05:00:00,322860.0,0 days 01:00:00,60.0
2019-12-11 19:30:00+00:00,216.79,217.41,216.78,217.38,43409.0,42603.35,0.0035547758644567384,4,224 days 06:00:00,322920.0,0 days 01:00:00,60.0
2019-12-11 20:30:00+00:00,217.33,217.56,216.63,217.31,55669.0,43245.85,-0.0003220167448707567,4,224 days 07:00:00,322980.0,0 days 01:00:00,60.0
2019-12-12 14:30:00+00:00,216.32,222.52,215.95,221.83,142914.0,48384.15,0.02079977911738995,5,225 days 01:00:00,324060.0,6 days 00:00:00,8640.0
2019-12-12 15:30:00+00:00,221.85,222.09,220.37,220.37,106429.0,52241.55,-0.0065816165532164295,4,225 days 02:00:00,324120.0,0 days 19:00:00,1140.0
2019-12-12 16:30:00+00:00,220.36,220.94,219.09,219.4,78753.0,54442.35,-0.004401688070064025,4,225 days 03:00:00,324180.0,0 days 01:00:00,60.0
2019-12-12 17:30:00+00:00,219.43,221.45,219.43,221.39,50282.0,54931.7,0.009070191431175934,4,225 days 04:00:00,324240.0,0 days 01:00:00,60.0
2019-12-12 18:30:00+00:00,221.44,221.73,220.89,221.28,75988.0,57187.45,-0.0004968607434843175,4,225 days 05:00:00,324300.0,0 days 01:00:00,60.0
2019-12-12 19:30:00+00:00,221.27,223.42,221.19,223.25,101671.0,60257.25,0.00890274765003607,4,225 days 06:00:00,324360.0,0 days 01:00:00,60.0
2019-12-12 20:30:00+00:00,223.23,224.78,223.22,224.11,175209.0,65638.7,0.0038521836506160145,4,225 days 07:00:00,324420.0,0 days 01:00:00,60.0
2019-12-13 14:30:00+00:00,224.21,228.9,221.94,226.19,205076.0,70940.95,0.009281156574896254,4,226 days 01:00:00,325500.0,0 days 18:00:00,1080.0
2019-12-13 15:30:00+00:00,226.03,226.03,222.15,222.36,149335.0,74818.7,-0.016932667226667752,3,226 days 02:00:00,325560.0,10 days 01:00:00,14460.0
2019-12-13 16:30:00+00:00,222.36,224.93,222.35,224.85,83570.0,77674.4,0.011198057204533152,4,226 days 03:00:00,325620.0,0 days 02:00:00,120.0
2019-12-13 17:30:00+00:00,224.84,225.73,224.69,224.69,62160.0,79930.2,-0.0007115855014453443,4,226 days 04:00:00,325680.0,0 days 01:00:00,60.0
2019-12-13 18:30:00+00:00,224.73,224.81,224.13,224.34,58865.0,81045.95,-0.0015577017223730172,4,226 days 05:00:00,325740.0,0 days 01:00:00,60.0
2019-12-13 19:30:00+00:00,224.29,224.94,224.12,224.53,75069.0,82722.4,0.0008469287688330773,4,226 days 06:00:00,325800.0,0 days 01:00:00,60.0
2019-12-13 20:30:00+00:00,224.53,224.94,223.72,224.03,86849.0,82704.3,-0.002226873914399019,4,226 days 07:00:00,325860.0,0 days 01:00:00,60.0
2019-12-16 14:30:00+00:00,226.4,227.37,224.8,227.21,185989.0,90311.35,0.014194527518635924,4,229 days 01:00:00,329820.0,2 days 18:00:00,3960.0
2019-12-16 15:30:00+00:00,227.24,227.42,226.51,227.31,64738.0,91974.8,0.00044012147352656683,4,229 days 02:00:00,329880.0,0 days 01:00:00,60.0
2019-12-16 16:30:00+00:00,227.21,228.06,226.77,227.28,69697.0,94699.5,-0.00013197835554967785,4,229 days 03:00:00,329940.0,0 days 01:00:00,60.0
2019-12-16 17:30:00+00:00,227.3,227.36,226.69,226.81,23852.0,94776.2,-0.002067933826117585,4,229 days 04:00:00,330000.0,0 days 01:00:00,60.0
2019-12-16 18:30:00+00:00,226.85,226.91,225.95,226.01,29097.0,94060.6,-0.003527181341210772,4,229 days 05:00:00,330060.0,0 days 01:00:00,60.0
2019-12-16 19:30:00+00:00,226.04,226.12,225.49,225.98,39271.0,93240.7,-0.0001327374894916078,4,229 days 06:00:00,330120.0,0 days 01:00:00,60.0
2019-12-16 20:30:00+00:00,225.97,226.17,225.11,225.12,42062.0,88198.1,-0.0038056465173909038,4,229 days 07:00:00,330180.0,0 days 01:00:00,60.0
2019-12-17 14:30:00+00:00,226.2,228.69,225.61,227.8,102577.0,88005.5,0.011904761904761862,4,230 days 01:00:00,331260.0,0 days 18:00:00,1080.0
2019-12-17 15:30:00+00:00,227.78,227.92,227.25,227.34,41248.0,86130.25,-0.002019315188762083,4,230 days 02:00:00,331320.0,0 days 01:00:00,60.0
2019-12-17 16:30:00+00:00,227.33,228.0,227.11,227.87,50514.0,86141.85,0.0023313099322601616,4,230 days 03:00:00,331380.0,0 days 01:00:00,60.0
2019-12-17 17:30:00+00:00,227.93,228.27,227.72,228.18,34215.0,84053.2,0.0013604248036160893,4,230 days 04:00:00,331440.0,0 days 01:00:00,60.0
2019-12-17 18:30:00+00:00,228.16,228.62,228.0,228.44,34875.0,80713.4,0.0011394513103690773,4,230 days 05:00:00,331500.0,0 days 01:00:00,60.0
2019-12-17 19:30:00+00:00,228.39,229.19,228.33,228.56,65730.0,75239.45,0.0005253020486779558,4,230 days 06:00:00,331560.0,0 days 01:00:00,60.0
2019-12-17 20:30:00+00:00,228.58,228.58,227.96,228.29,67869.0,68379.1,-0.0011813090654533287,4,230 days 07:00:00,331620.0,0 days 01:00:00,60.0
2019-12-18 14:30:00+00:00,229.51,231.59,229.47,230.31,85882.0,65206.45,0.008848394585833752,4,231 days 01:00:00,332700.0,0 days 18:00:00,1080.0
2019-12-18 15:30:00+00:00,230.37,231.62,230.35,231.47,71627.0,64609.3,0.00503668967912807,4,231 days 02:00:00,332760.0,0 days 01:00:00,60.0
2019-12-18 16:30:00+00:00,231.55,231.92,230.99,231.15,62761.0,64639.35,-0.0013824685704411088,4,231 days 03:00:00,332820.0,0 days 01:00:00,60.0
2019-12-18 17:30:00+00:00,231.19,231.36,230.77,231.0,28278.0,63110.0,-0.0006489292667100077,4,231 days 04:00:00,332880.0,0 days 01:00:00,60.0
2019-12-18 18:30:00+00:00,231.04,231.37,230.83,231.31,27899.0,60751.5,0.001341991341991422,4,231 days 05:00:00,332940.0,0 days 01:00:00,60.0
2019-12-18 19:30:00+00:00,231.35,231.54,230.085,230.25,57154.0,59266.75,-0.004582594786217586,4,231 days 06:00:00,333000.0,0 days 01:00:00,60.0
2019-12-18 20:30:00+00:00,230.28,230.52,229.44,229.44,69857.0,53460.15,-0.003517915309446229,4,231 days 07:00:00,333060.0,0 days 01:00:00,60.0
2019-12-19 14:30:00+00:00,230.9,235.55,230.9,235.53,138845.0,57165.5,0.026542887029288753,5,232 days 01:00:00,334140.0,7 days 00:00:00,10080.0
2019-12-19 15:30:00+00:00,235.57,236.0,234.73,235.69,159064.0,61633.85,0.0006793189827198898,4,232 days 02:00:00,334200.0,0 days 19:00:00,1140.0
2019-12-19 16:30:00+00:00,235.67,235.93,234.94,235.17,70857.0,63984.1,-0.0022062879205736463,4,232 days 03:00:00,334260.0,0 days 01:00:00,60.0
2019-12-19 17:30:00+00:00,235.15,235.24,234.2,234.5,68101.0,65934.3,-0.002849002849002802,4,232 days 04:00:00,334320.0,0 days 01:00:00,60.0
2019-12-19 18:30:00+00:00,234.54,235.3,234.3,235.04,52737.0,66607.6,0.002302771855010599,4,232 days 05:00:00,334380.0,0 days 01:00:00,60.0
2019-12-19 19:30:00+00:00,235.06,235.57,234.93,234.95,62312.0,67620.1,-0.00038291354663033683,4,232 days 06:00:00,334440.0,0 days 01:00:00,60.0
2019-12-19 20:30:00+00:00,235.0,235.64,234.66,235.56,81950.0,66588.75,0.0025962970844861655,4,232 days 07:00:00,334500.0,0 days 01:00:00,60.0
2019-12-20 14:30:00+00:00,238.3,239.72,237.36,239.44,185529.0,73802.8,0.01647138733231457,5,233 days 01:00:00,335580.0,1 days 00:00:00,1440.0
2019-12-20 15:30:00+00:00,239.43,240.36,239.08,239.83,89522.0,75753.2,0.0016288005345808099,4,233 days 02:00:00,335640.0,0 days 19:00:00,1140.0
2019-12-20 16:30:00+00:00,239.84,239.98,238.17,238.36,66600.0,77372.45,-0.006129341616978645,4,233 days 03:00:00,335700.0,0 days 01:00:00,60.0
2019-12-20 17:30:00+00:00,238.34,239.68,238.22,239.68,49359.0,78096.65,0.005537841919785125,4,233 days 04:00:00,335760.0,0 days 01:00:00,60.0
2019-12-20 18:30:00+00:00,239.7,240.26,239.06,239.1,53438.0,77482.05,-0.002419893190921285,4,233 days 05:00:00,335820.0,0 days 01:00:00,60.0
2019-12-20 19:30:00+00:00,239.12,239.67,238.14,238.18,64187.0,77297.95,-0.0038477624424926304,4,233 days 06:00:00,335880.0,0 days 01:00:00,60.0
2019-12-20 20:30:00+00:00,238.19,239.38,238.08,239.34,114049.0,78706.3,0.004870266185238004,4,233 days 07:00:00,335940.0,0 days 01:00:00,60.0
2019-12-23 14:30:00+00:00,240.55,241.8,238.48,239.67,174405.0,83845.2,0.001378791677111968,4,236 days 01:00:00,339900.0,2 days 18:00:00,3960.0
2019-12-23 15:30:00+00:00,239.62,240.45,238.64,240.22,85655.0,84989.9,0.002294822046981393,4,236 days 02:00:00,339960.0,0 days 01:00:00,60.0
2019-12-23 16:30:00+00:00,240.31,240.97,239.82,239.93,51440.0,86148.0,-0.0012072267088502064,4,236 days 03:00:00,340020.0,0 days 01:00:00,60.0
2019-12-23 17:30:00+00:00,239.95,240.3,239.41,239.66,34621.0,86484.1,-0.001125328220731081,4,236 days 04:00:00,340080.0,0 days 01:00:00,60.0
2019-12-23 18:30:00+00:00,239.69,240.1,239.47,239.86,34788.0,85365.8,0.0008345155637152768,4,236 days 05:00:00,340140.0,0 days 01:00:00,60.0
2019-12-23 19:30:00+00:00,239.94,240.02,239.185,239.39,38762.0,83811.05,-0.0019594763612108546,4,236 days 06:00:00,340200.0,0 days 01:00:00,60.0
2019-12-23 20:30:00+00:00,239.39,239.53,238.48,238.74,71186.0,80428.1,-0.0027152345544926293,4,236 days 07:00:00,340260.0,0 days 01:00:00,60.0
2019-12-24 14:30:00+00:00,238.34,239.03,236.86,237.82,62892.0,75619.5,-0.003853564547206201,4,237 days 01:00:00,341340.0,0 days 18:00:00,1080.0
2019-12-24 15:30:00+00:00,237.82,238.53,237.25,238.47,59777.0,75065.5,0.0027331595324195934,4,237 days 02:00:00,341400.0,0 days 01:00:00,60.0
2019-12-24 16:30:00+00:00,238.55,238.6,237.825,237.87,46769.0,73998.9,-0.0025160397534280676,4,237 days 03:00:00,341460.0,0 days 01:00:00,60.0
2019-12-24 17:30:00+00:00,237.86,238.67,237.6,238.66,22538.0,72488.95,0.0033211418001428683,4,237 days 04:00:00,341520.0,0 days 01:00:00,60.0
2019-12-26 14:30:00+00:00,238.78,239.95,238.19,239.46,41911.0,71468.9,0.003352048939914587,4,239 days 01:00:00,344220.0,1 days 21:00:00,2700.0
2019-12-26 15:30:00+00:00,239.52,240.27,239.51,240.16,45681.0,69655.45,0.002923243965589295,4,239 days 02:00:00,344280.0,0 days 01:00:00,60.0
2019-12-26 16:30:00+00:00,240.03,240.03,238.0,238.52,38194.0,62288.7,-0.0068287808127913685,4,239 days 03:00:00,344340.0,0 days 01:00:00,60.0
2019-12-26 17:30:00+00:00,238.61,238.96,238.38,238.65,14285.0,58526.85,0.0005450276706355783,4,239 days 04:00:00,344400.0,0 days 01:00:00,60.0
2019-12-26 18:30:00+00:00,238.62,239.17,238.62,238.85,14584.0,55926.05,0.0008380473496751861,4,239 days 05:00:00,344460.0,0 days 01:00:00,60.0
2019-12-26 19:30:00+00:00,238.8,238.8,238.44,238.51,17788.0,54347.5,-0.001423487544483959,4,239 days 06:00:00,344520.0,0 days 01:00:00,60.0
2019-12-26 20:30:00+00:00,238.53,239.19,238.24,239.19,27123.0,53031.75,0.0028510334996436626,4,239 days 07:00:00,344580.0,0 days 01:00:00,60.0
2019-12-27 14:30:00+00:00,239.74,240.2,236.82,237.63,90102.0,54327.5,-0.006522011789790505,4,240 days 01:00:00,345660.0,0 days 18:00:00,1080.0
2019-12-27 15:30:00+00:00,237.6,237.82,236.44,237.44,74421.0,52346.1,-0.0007995623448218137,4,240 days 02:00:00,345720.0,0 days 01:00:00,60.0
